global_index,episode_index,frame_index,state_lw0,action_lw0,state_lw1,action_lw1,state_lw2,action_lw2,raw_60k_lw0,raw_60k_lw1,raw_60k_lw2,repaired_80k_lw0,repaired_80k_lw1,repaired_80k_lw2,action_fixed_60k_lw0,action_fixed_60k_lw1,action_fixed_60k_lw2
33604,61,621,0.00892103835940361,0.03875942900776863,-0.02013874240219593,-0.08763433247804642,0.08535389602184296,0.005270718596875668,-0.03325331211090088,-0.07801981270313263,0.2220953404903412,0.030953779816627502,-0.07271863520145416,-0.006815515458583832,-0.07676416635513306,-0.030894815921783447,0.22882741689682007
33605,61,622,0.01467552687972784,0.05041569843888283,-0.02551081031560898,-0.08534549176692963,0.07039262354373932,0.0063171410001814365,-0.027790114283561707,-0.10086971521377563,0.21420389413833618,0.047896623611450195,-0.08871084451675415,-0.007032580673694611,-0.050393328070640564,-0.06406909227371216,0.204034686088562
33606,61,623,0.01467552687972784,0.05041569843888283,-0.02551081031560898,-0.08534549176692963,0.07039262354373932,0.0063171410001814365,-0.025572940707206726,-0.10228464007377625,0.21547985076904297,0.05377660691738129,-0.08802658319473267,0.009559579193592072,-0.04648013412952423,-0.0652066022157669,0.2190532386302948
33607,61,624,0.02349797636270523,0.05044318363070488,-0.03203200921416283,-0.08531800657510757,0.05466463789343834,0.00628965487703681,-0.0245274156332016,-0.10546451807022095,0.20364847779273987,0.0677952915430069,-0.10061469674110413,0.00858142226934433,-0.05818507820367813,-0.05141860246658325,0.21290549635887146
33608,61,625,0.03769151121377945,0.05786746367812157,-0.03510095179080963,-0.0839591845870018,0.04315659776329994,0.0039818985387682915,-0.02160780131816864,-0.10559436678886414,0.19250652194023132,0.0711517482995987,-0.10192808508872986,0.013993494212627411,-0.053288184106349945,-0.04922671616077423,0.2065199911594391
33609,61,626,0.03845822066068649,0.05786746367812157,-0.03548430651426315,-0.0839591845870018,0.04162215068936348,0.0039818985387682915,-0.018147066235542297,-0.12118169665336609,0.16276541352272034,0.06549225747585297,-0.10463905334472656,-0.014125533401966095,-0.06058298796415329,-0.06078489124774933,0.17343902587890625
33610,61,627,0.03654037043452263,0.05786746367812157,-0.03433321416378021,-0.0839591845870018,0.0446910485625267,0.0039818985387682915,-0.018685825169086456,-0.11793404817581177,0.163845956325531,0.06520818173885345,-0.10497379302978516,-0.012277178466320038,-0.06220736354589462,-0.05929630994796753,0.17435872554779053
33611,61,628,0.0442127101123333,0.05786746367812157,-0.037018757313489914,-0.0839591845870018,0.026660874485969543,0.0039818985387682915,-0.01653648167848587,-0.11681485176086426,0.16695106029510498,0.05791068077087402,-0.09677201509475708,-0.00634419173002243,-0.05639273673295975,-0.05730423331260681,0.18046879768371582
33612,61,629,0.054187141358852386,0.05786746367812157,-0.037018757313489914,-0.0839591845870018,0.010165244340896606,0.0039818985387682915,-0.014448806643486023,-0.1171036958694458,0.15688839554786682,0.0625588595867157,-0.09535637497901917,-0.006434477865695953,-0.05351375788450241,-0.058369725942611694,0.1695767045021057
33613,61,630,0.05763944238424301,0.057882484048604965,-0.037018757313489914,-0.0839441642165184,0.010165244340896606,0.003966875374317169,-0.019245289266109467,-0.0934375524520874,0.1665949523448944,0.059172943234443665,-0.08901610970497131,-0.013432912528514862,-0.06051971763372421,-0.07279373705387115,0.1530526876449585
33614,61,631,0.05763944238424301,0.057882484048604965,-0.037018757313489914,-0.0839441642165184,0.009781843051314354,0.003966875374317169,-0.019448228180408478,-0.09161815047264099,0.1679377555847168,0.059739112854003906,-0.08837336301803589,-0.01406233012676239,-0.06035204231739044,-0.0723339170217514,0.15374475717544556
33615,61,632,0.059173986315727234,0.06291332840919495,-0.037018757313489914,-0.08338819444179535,0.006329543422907591,-0.0009086178033612669,-0.02715221792459488,-0.08117517828941345,0.18544507026672363,0.059585705399513245,-0.07960265874862671,0.0033118873834609985,-0.06058826297521591,-0.06313467025756836,0.17647680640220642
33616,61,633,0.05994163081049919,0.06453575938940048,-0.037018757313489914,-0.08143110573291779,0.0032606455497443676,-0.009453903883695602,-0.026210419833660126,-0.08183355629444122,0.1789393424987793,0.05759301781654358,-0.08052718639373779,0.002170071005821228,-0.05868507921695709,-0.0542667955160141,0.18460850417613983
33617,61,634,0.060708433389663696,0.06453575938940048,-0.037018757313489914,-0.08143110573291779,0.0021095045376569033,-0.009453903883695602,-0.018259339034557343,-0.09355731308460236,0.1818847954273224,0.058924511075019836,-0.08627331256866455,0.009005025029182434,-0.0666629821062088,-0.056989386677742004,0.15441425144672394
33618,61,635,0.06109277158975601,0.06268449127674103,-0.037018757313489914,-0.07752053439617157,0.0024938422720879316,-0.0067289238795638084,-0.018404461443424225,-0.09322819113731384,0.18051926791667938,0.05799759924411774,-0.08674366772174835,0.011407800018787384,-0.0668606162071228,-0.057848140597343445,0.15226666629314423
33619,61,636,0.061476077884435654,0.06265667825937271,-0.03663540259003639,-0.07684709131717682,0.0009593933937139809,-0.005762695800513029,-0.024824097752571106,-0.10260987281799316,0.1625957489013672,0.06149125099182129,-0.09498807787895203,0.002355620265007019,-0.056879863142967224,-0.06140594184398651,0.14933788776397705
33620,61,637,0.061476077884435654,0.05940615385770798,-0.03663540259003639,-0.07027844339609146,0.0005750555428676307,0.00539486575871706,-0.025026798248291016,-0.10234111547470093,0.16368570923805237,0.06126393377780914,-0.09523677825927734,0.0025423765182495117,-0.05633687227964401,-0.060898929834365845,0.14899122714996338
33621,61,638,0.061476077884435654,0.05598457157611847,-0.03663540259003639,-0.06401122361421585,0.00019165397679898888,0.015911202877759933,-0.01996757835149765,-0.0917477160692215,0.1621083766222,0.05525146424770355,-0.0769592821598053,0.009466908872127533,-0.05474739521741867,-0.053096503019332886,0.1711648404598236
33622,61,639,0.061859481036663055,0.05598457157611847,-0.03663540259003639,-0.06401122361421585,0.00019165397679898888,0.015911202877759933,-0.02043788880109787,-0.09049350023269653,0.1621711552143097,0.054841965436935425,-0.07740812003612518,0.008941024541854858,-0.05472555756568909,-0.05300895869731903,0.171728253364563
33623,61,640,0.06109277158975601,0.054300516843795776,-0.03625199943780899,-0.062304697930812836,0.0005750555428676307,0.01764218881726265,-0.02138805389404297,-0.09470805525779724,0.1646256446838379,0.05993121862411499,-0.08813048899173737,0.00616222620010376,-0.055072106420993805,-0.05907890200614929,0.16610726714134216
33624,61,641,0.060708433389663696,0.054300516843795776,-0.035867709666490555,-0.062304697930812836,0.0024938422720879316,0.01764218881726265,-0.020878121256828308,-0.095441073179245,0.16401472687721252,0.05999809503555298,-0.08842331171035767,0.007443450391292572,-0.05466771870851517,-0.059162020683288574,0.16572971642017365
33625,61,642,0.060708433389663696,0.054300516843795776,-0.035867709666490555,-0.062304697930812836,0.0024938422720879316,0.01764218881726265,-0.023354560136795044,-0.1015540063381195,0.16646787524223328,0.052881404757499695,-0.08512026071548462,0.01168888807296753,-0.060945555567741394,-0.07358454167842865,0.14975541830062866
33626,61,643,0.060708433389663696,0.054300516843795776,-0.035867709666490555,-0.062304697930812836,0.0024938422720879316,0.01764218881726265,-0.02319573611021042,-0.10140150785446167,0.16634395718574524,0.05291859805583954,-0.08520114421844482,0.011675141751766205,-0.06078924238681793,-0.07349361479282379,0.1496627926826477
